!
!Date: 01/04/2026
!From: Saccharomyces Genome Database (SGD) 
!URL: http://www.yeastgenome.org/ 
!Contact Email: sgd-helpdesk@lists.stanford.edu 
!Funding: NHGRI at US NIH, grant number 5-U41-HG001315 
!

Gene/Complex	Systematic Name/Complex Accession	Qualifier	Gene Ontology Term ID	Gene Ontology Term	Aspect	Annotation Extension	Evidence	Method	Source	Assigned On	Reference
BDH2	YAL061W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
GDH3	YAL062W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Camardella L, et al. (1976) PMID:4126
NUP60	YAR002W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Dastidar RG, et al. (2012) PMID:22932476
RFA1	YAR007C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Dastidar RG, et al. (2012) PMID:22932476
YAR009C	YAR009C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Kenna MA, et al. (1998) PMID:9448009
BUD14	YAR014C	is active in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2022-09-23	Tkach JM, et al. (2012) PMID:22842922
BUD14	YAR014C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
ADE1	YAR015W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
ECM15	YBL001C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
PDR3	YBL005W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Tkach JM, et al. (2012) PMID:22842922
PDR3	YBL005W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Kumar A, et al. (2002) PMID:11914276
PDR3	YBL005W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Delahodde A, et al. (2001) PMID:11136452
YBL005W-B	YBL005W-B	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Kenna MA, et al. (1998) PMID:9448009
SLA1	YBL007C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Gardiner FC, et al. (2007) PMID:17286805
SLA1	YBL007C	located in	GO:0005634	nucleus	cellular component		IMP	manually curated	SGD	2013-08-07	Gardiner FC, et al. (2007) PMID:17286805
FUS3	YBL016W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Bharucha N, et al. (2008) PMID:18417610
FUS3	YBL016W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Choi KY, et al. (1999) PMID:10233162
POP8	YBL018C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Dastidar RG, et al. (2012) PMID:22932476
APN2	YBL019W	located in	GO:0005634	nucleus	cellular component		IC with DNA-(apurinic or apyrimidinic site) endonuclease activity	manually curated	SGD	2013-08-07	Unk I, et al. (2000) PMID:10806210
MCM2	YBL023C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2017-05-08	Yan H, et al. (1993) PMID:8224843
MCM2	YBL023C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
MCM2	YBL023C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Nguyen VQ, et al. (2000) PMID:10704410
NCL1	YBL024W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Wu P, et al. (1998) PMID:9767141
LSM2	YBL026W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
YBL028C	YBL028C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
YBL029W	YBL029W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
RIB1	YBL033C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
POL12	YBL035C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Sundin BA, et al. (2004) PMID:15282802
POL12	YBL035C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Foiani M, et al. (1994) PMID:8289832
PRE7	YBL041W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
PSY4	YBL046W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Kosugi S, et al. (2009) PMID:19520826
PSY4	YBL046W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
PSY4	YBL046W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Hastie CJ, et al. (2006) PMID:16857015
TOD6	YBL054W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
PTC3	YBL056W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
PTC3	YBL056W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2017-12-16	Young C, et al. (2002) PMID:12477803
SHP1	YBL058W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
SHP1	YBL058W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
CMC2	YBL059C-A	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
KIP1	YBL063W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
SEF1	YBL066C	is active in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2025-08-29	Hsu PC, et al. (2024) PMID:39565215
KTI11	YBL071W-A	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Bär C, et al. (2008) PMID:18627462
KTI11	YBL071W-A	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
TEL1	YBL088C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2023-01-13	Breker M, et al. (2014) PMID:24150937
MAP2	YBL091C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
ROX3	YBL093C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Rosenblum-Vos LS, et al. (1991) PMID:1656237
BRN1	YBL097W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Ouspenski II, et al. (2000) PMID:10749931
YBL100W-B	YBL100W-B	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Kenna MA, et al. (1998) PMID:9448009
RTG3	YBL103C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Sekito T, et al. (2000) PMID:10848632
PKC1	YBL105C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Nanduri J and Tartakoff AM (2001) PMID:11545731
FLR1	YBR008C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
HHT1	YBR010W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Kumar A, et al. (2002) PMID:11914276
IPP1	YBR011C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
YBR012W-B	YBR012W-B	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Kenna MA, et al. (1998) PMID:9448009
RKM3	YBR030W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
RKM3	YBR030W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Dastidar RG, et al. (2012) PMID:22932476
HMT1	YBR034C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Henry MF and Silver PA (1996) PMID:8668183
ZTA1	YBR046C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
ECM2	YBR065C	is active in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2022-09-29	Huh WK, et al. (2003) PMID:14562095
ECM2	YBR065C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
NRG2	YBR066C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Huh WK, et al. (2003) PMID:14562095
HSP26	YBR072W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Rossi JM and Lindquist S (1989) PMID:2645298
RDH54	YBR073W	located in	GO:0005634	nucleus	cellular component		IC with ATP-dependent activity, acting on DNA	manually curated	SGD	2013-08-07	Chi P, et al. (2006) PMID:16831867
RDH54	YBR073W	located in	GO:0005634	nucleus	cellular component		IC with DNA geometric change	manually curated	SGD	2013-08-07	Chi P, et al. (2006) PMID:16831867
RDH54	YBR073W	located in	GO:0005634	nucleus	cellular component		IC with DNA repair	manually curated	SGD	2013-08-07	Chi P, et al. (2006) PMID:16831867
RDH54	YBR073W	located in	GO:0005634	nucleus	cellular component		IC with double-stranded DNA binding	manually curated	SGD	2013-08-07	Chi P, et al. (2006) PMID:16831867
RDH54	YBR073W	located in	GO:0005634	nucleus	cellular component		IC with DNA recombination	manually curated	SGD	2013-08-07	Chi P, et al. (2006) PMID:16831867
UBC4	YBR082C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2018-09-04	Kammerer D, et al. (2010) PMID:20598539
TEC1	YBR083W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Shock TR, et al. (2009) PMID:19218425
YBR085C-A	YBR085C-A	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
POL30	YBR088C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Sundin BA, et al. (2004) PMID:15282802
NHP6B	YBR089C-A	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Kolodrubetz D, et al. (1988) PMID:3169249
YBR090C	YBR090C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
RXT2	YBR095C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
RXT2	YBR095C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Dastidar RG, et al. (2012) PMID:22932476
SIF2	YBR103W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Cockell M, et al. (1998) PMID:9651685
YSA1	YBR111C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
CYC8	YBR112C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-10-14	Keleher CA, et al. (1992) PMID:1739976
TKL2	YBR117C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
CKS1	YBR135W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
MEC1	YBR136W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2014-07-26	DaSilva LF, et al. (2013) PMID:23934994
ADH5	YBR145W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
TBS1	YBR150C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
TBS1	YBR150C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
APD1	YBR151W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
SPP381	YBR152W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Dastidar RG, et al. (2012) PMID:22932476
AMN1	YBR158W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Wang Y, et al. (2003) PMID:12628189
CDC28	YBR160W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Wang H, et al. (2004) PMID:14685274
UBS1	YBR165W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Bäumer M, et al. (2000) PMID:10991951
NPL4	YBR170C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
NPL4	YBR170C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
SMY2	YBR172C	is active in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2022-11-03	Lehner MH, et al. (2022) PMID:36288698
UMP1	YBR173C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Lehmann A, et al. (2002) PMID:11922673
SMP1	YBR182C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	de Nadal E, et al. (2003) PMID:12482976
MSI1	YBR195C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Johnston SD, et al. (2001) PMID:11238915
YBR197C	YBR197C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Tkach JM, et al. (2012) PMID:22842922
YBR197C	YBR197C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
MCM7	YBR202W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Dalton S and Whitbread L (1995) PMID:7708676
MCM7	YBR202W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Nguyen VQ, et al. (2000) PMID:10704410
KTR3	YBR205W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
AME1	YBR211C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
HPC2	YBR215W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
TDP1	YBR223C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Teixeira MT, et al. (2002) PMID:12206772
SWC5	YBR231C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
SWC5	YBR231C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Dastidar RG, et al. (2012) PMID:22932476
PBP2	YBR233W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
PBP2	YBR233W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2014-05-09	Mitchell SF, et al. (2013) PMID:23222640
ABD1	YBR236C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Dastidar RG, et al. (2012) PMID:22932476
PRP5	YBR237W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
ERT1	YBR239C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
THI2	YBR240C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Nosaka K, et al. (2005) PMID:16194233
YBR242W	YBR242W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
GPX2	YBR244W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
ISW1	YBR245C	is active in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2022-11-03	Matabishi-Bibi L, et al. (2022) PMID:36284099
ISW1	YBR245C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
ENP1	YBR247C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Roos J, et al. (1997) PMID:9034325
ARO4	YBR249C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
ARO4	YBR249C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Tkach JM, et al. (2012) PMID:22842922
DUT1	YBR252W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
SHG1	YBR258C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
HSM3	YBR272C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Saeki Y, et al. (2009) PMID:19446323
CHK1	YBR274W	located in	GO:0005634	nucleus	cellular component		IPI with PDS1	manually curated	SGD	2019-09-19	Wang H, et al. (2001) PMID:11390356
PAF1	YBR279W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Mueller CL, et al. (2004) PMID:15149594
PAF1	YBR279W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Porter SE, et al. (2005) PMID:15643076
DUG2	YBR281C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
SNF5	YBR289W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Laurent BC, et al. (1990) PMID:2233708
SNF5	YBR289W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Dastidar RG, et al. (2012) PMID:22932476
MAL33	YBR297W	is active in	GO:0005634	nucleus	cellular component		ISS with MAL63	manually curated	SGD	2021-09-21	Hu Z, et al. (1999) PMID:10447589
