Protein,MW,Rxn,0.05213,0.39457,0.28828,0.18299
YLR186W,27899.8,YLR186W_translation_Ribosome,2.6954616090391023e-06,2.8981981264309065e-05,1.8025310659102776e-05,9.656637785809675e-06
YLR189C,136054.6,YLR189C_translation_Ribosome,0.0,0.0,0.0,0.0
YLR192C,29554.5,YLR192C_translation_Ribosome,0.0004994176123037966,0.0005489519348928739,0.00038669818099192397,0.0004970230313198599
YLR197W,56874.8,YLR197W_translation_Ribosome,5.494800676771058e-06,5.908086753350652e-05,3.674527913011342e-05,1.9685422215943057e-05
YLR200W,13276.0,YLR200W_translation_Ribosome,5.0113417275880095e-06,7.626880979155911e-05,3.814043511743669e-05,2.02399677047566e-05
YLR201C,29962.8,YLR201C_translation_Ribosome,0.0,0.0,0.0,0.0
YLR208W,33031.2,YLR208W_translation_Ribosome,0.0,0.0,0.0,0.0
YLR209C,33754.3,YLR209C_translation_Ribosome,0.0,0.0,0.0,0.0
YLR221C,24642.5,YLR221C_translation_Ribosome,2.3807666255939498e-06,2.559833666570141e-05,1.5920856705673162e-05,8.529225895411972e-06
YLR222C,91005.6,YLR222C_translation_Ribosome,8.79225302717471e-06,9.453553767938141e-05,5.879627136101491e-05,3.149872456721127e-05
YLR231C,51014.4,YLR231C_translation_Ribosome,0.0,8.943393718429331e-06,0.0,0.0
YLR237W,66902.4,YLR237W_translation_Ribosome,0.0,0.0,0.0,0.0
YLR240W,100924.3,YLR240W_translation_Ribosome,0.0,0.0,0.0,0.0
YLR245C,15536.3,YLR245C_translation_Ribosome,0.0,0.0,0.0,0.0
YLR249W,115924.9,YLR249W_translation_Ribosome,0.0026488748582574285,0.0,0.009149790810750364,0.0
YLR258W,80064.6,YLR258W_translation_Ribosome,0.0,0.0,0.0,0.0
YLR259C,60741.2,YLR259C_translation_Ribosome,0.0,0.0,0.0,0.0
YLR260W,77561.5,YLR260W_translation_Ribosome,0.0,0.0,0.0,0.0
YLR264W,7570.0,YLR264W_translation_Ribosome,0.00046127627097070187,0.0010782767307537001,0.000885792385659803,0.0006956235158725644
YLR276C,68077.4,YLR276C_translation_Ribosome,6.577108729926329e-06,7.071799551691674e-05,4.398297779424953e-05,2.3562849669161773e-05
YLR284C,31701.8,YLR284C_translation_Ribosome,0.0,0.0,0.0,0.0
YLR285W,29614.7,YLR285W_translation_Ribosome,0.0,0.0,0.0,0.0
YLR287CA,7134.7,YLR287CA_translation_Ribosome,0.00043475136202043147,0.0010162722577157757,0.0008348563981462348,0.0006556228664063388
YLR291C,42571.1,YLR291C_translation_Ribosome,0.0007193746168991576,0.0007907251929661481,0.0005570105037414029,0.0007159253977776951
YLR295C,14117.9,YLR295C_translation_Ribosome,0.0002704674685323001,0.0003443301549351253,0.00043563550309684763,0.0007152995542439286
YLR299W,73164.1,YLR299W_translation_Ribosome,0.0,0.0,0.0,0.0
YLR300W,51280.2,YLR300W_translation_Ribosome,0.0,0.0,0.0,0.0
YLR303W,48663.0,YLR303W_translation_Ribosome,3.679308418216376e-05,0.0003736027918600114,0.00026538421442974313,0.00015835534552651113
YLR304C,85372.2,YLR304C_translation_Ribosome,0.009312765854338404,0.007222775812318225,0.012050355559000862,0.024007734354489003
YLR305C,214607.9,YLR305C_translation_Ribosome,0.0,0.0,0.0,0.0
YLR307W,34625.5,YLR307W_translation_Ribosome,0.0,0.0,0.0,0.0
YLR308W,35676.4,YLR308W_translation_Ribosome,0.0,0.0,0.0,0.0
YLR312WA,28177.9,YLR312WA_translation_Ribosome,8.185003862136356e-06,4.877567084678731e-05,4.643794066107136e-05,5.171856370748472e-05
YLR316C,37104.9,YLR316C_translation_Ribosome,0.0,0.0,0.0,0.0
YLR325C,8840.7,YLR325C_translation_Ribosome,0.0005387060936288883,0.0012592762342898594,0.0010344814721139526,0.0008123908608685047
YLR328W,45853.5,YLR328W_translation_Ribosome,0.0,0.0,0.0,0.0
YLR333C,12025.5,YLR333C_translation_Ribosome,0.0,0.0,0.0,0.0
YLR335W,77881.6,YLR335W_translation_Ribosome,0.0,0.0,0.0,0.0
YLR336C,102841.0,YLR336C_translation_Ribosome,9.93569729299817e-06,0.00010683001079587697,6.644280509153429e-05,3.559517582672467e-05
YLR340W,33701.4,YLR340W_translation_Ribosome,0.002053587334014797,0.004800453819527443,0.003943519617711397,0.0030968938385505466
YLR342W,214847.9,YLR342W_translation_Ribosome,0.0,0.0,0.0,0.0
YLR344W,14252.0,YLR344W_translation_Ribosome,0.0,0.0,0.0,0.0
YLR348C,33006.0,YLR348C_translation_Ribosome,0.0,0.0,0.0,0.0
YLR354C,37034.7,YLR354C_translation_Ribosome,0.00022693556543548375,0.0019036206753602362,0.0014069169072673774,0.000893527370593794
YLR355C,44377.0,YLR355C_translation_Ribosome,0.0010050472821083966,0.009184804671967814,0.006585466284424715,0.004065155396684179
YLR359W,54504.0,YLR359W_translation_Ribosome,0.00019048871783434052,0.0019067594663888642,0.001340771935892196,0.0007979468738637469
YLR367W,14635.3,YLR367W_translation_Ribosome,0.0,0.0,0.0,0.0
YLR372W,39478.6,YLR372W_translation_Ribosome,3.4343917884990713e-07,2.1833862500497704e-06,1.2656335397604446e-06,4.77612058923929e-07
YLR377C,38255.9,YLR377C_translation_Ribosome,0.0,0.0,0.0,0.0
YLR382C,101929.3,YLR382C_translation_Ribosome,3.177812771740345e-07,1.8839097654116996e-06,1.7967715600719437e-06,2.004457491125303e-06
YLR386W,99751.4,YLR386W_translation_Ribosome,0.0,0.0,0.0,0.0
YLR387C,49691.5,YLR387C_translation_Ribosome,4.800806118522948e-06,5.161894070908802e-05,3.210434213208716e-05,1.7199148973596997e-05
YLR388W,6669.9,YLR388W_translation_Ribosome,0.0,0.0,0.0,0.0
YLR395C,8917.9,YLR395C_translation_Ribosome,6.839472105305905e-06,8.802499288066652e-06,1.1076930826980192e-05,1.8105728778149638e-05
YLR397C,84731.5,YLR397C_translation_Ribosome,8.186098299138227e-06,8.801807702911144e-05,5.4742744038013416e-05,2.932714229307495e-05
YLR401C,76596.5,YLR401C_translation_Ribosome,0.0,0.0,0.0,0.0
YLR405W,41700.1,YLR405W_translation_Ribosome,0.0,0.0,0.0,0.0
YLR406C,12976.4,YLR406C_translation_Ribosome,0.0007907140558288263,0.0018483685824243477,0.0015184143082266665,0.0011924291930473902
YLR409C,104793.0,YLR409C_translation_Ribosome,1.0124284345982217e-05,0.00010885772523927555,6.770393980958131e-05,3.627079919885997e-05
YLR410W,129769.8,YLR410W_translation_Ribosome,0.0,0.0,0.0,0.0
YLR420W,40307.6,YLR420W_translation_Ribosome,6.458366435258334e-07,6.426073612714839e-06,4.42193740352757e-06,2.5982860984717367e-06
YLR421C,17889.1,YLR421C_translation_Ribosome,0.00012850257442939585,0.00014736454602827745,0.00014041004539639342,0.00013534994759413992
YLR430W,252527.1,YLR430W_translation_Ribosome,2.439720368217616e-05,0.0002623221557477223,0.0001631509698041675,8.740430884095722e-05
YLR432W,56585.5,YLR432W_translation_Ribosome,0.0,0.0,0.0007417977778465523,0.0
YLR438W,46081.4,YLR438W_translation_Ribosome,0.0,0.0,0.0,0.0
YLR439W,36965.3,YLR439W_translation_Ribosome,1.0737532721211623e-05,6.39865747821075e-05,6.0919813326000194e-05,6.784722151105245e-05
YLR441C,28763.9,YLR441C_translation_Ribosome,0.0,0.004097152451218804,0.0033657653371043606,0.0026431763868172862
YLR447C,39765.8,YLR447C_translation_Ribosome,0.0,0.0,0.0,0.0
YLR448W,20004.8,YLR448W_translation_Ribosome,0.0,0.0,0.0,0.0
YLR449W,43868.6,YLR449W_translation_Ribosome,4.238242824045075e-06,4.557018126622659e-05,2.8342322998011306e-05,1.5183735380560804e-05
YLR450W,115694.0,YLR450W_translation_Ribosome,0.0,0.0,0.0,0.0
YML004C,37205.3,YML004C_translation_Ribosome,0.0,0.0,0.0,0.0
YML005W,52728.0,YML005W_translation_Ribosome,0.0,0.0,0.0,0.0
YML008C,43422.2,YML008C_translation_Ribosome,0.0,0.0,0.0,0.0
YML009C,7987.8,YML009C_translation_Ribosome,2.3202642443181637e-06,1.3826804112086693e-05,1.3164110257063365e-05,1.4661047955406416e-05
YML022W,20580.9,YML022W_translation_Ribosome,0.0,0.0,0.0,0.0
YML024W,15805.7,YML024W_translation_Ribosome,0.0,0.0,0.0,0.0
YML025C,31979.0,YML025C_translation_Ribosome,9.289132210251953e-06,5.535533797796895e-05,5.2702256179502414e-05,5.869521677632662e-05
YML026C,17049.9,YML026C_translation_Ribosome,0.0,0.0,0.0,0.0
YML031W,74139.3,YML031W_translation_Ribosome,0.0,0.0,0.0,0.0
YML035C,93288.5,YML035C_translation_Ribosome,0.0,0.0,0.0,0.0
YML036W,20661.0,YML036W_translation_Ribosome,0.0,0.0,0.0,0.0
YML042W,77246.6,YML042W_translation_Ribosome,0.0,0.0,0.0,0.0
YML054C,65546.1,YML054C_translation_Ribosome,0.0,0.0,0.0,0.0
YML056C,56398.6,YML056C_translation_Ribosome,0.0,0.0,0.0,0.0
YML059C,187138.8,YML059C_translation_Ribosome,0.0,0.0,0.0,0.0
YML063W,28832.9,YML063W_translation_Ribosome,0.001756926366350218,0.0,0.0,0.0
YML070W,62192.1,YML070W_translation_Ribosome,0.0,0.0,0.0,0.0
YML073C,19980.8,YML073C_translation_Ribosome,0.0012175256162498546,0.002846080806055948,0.0023380238440411346,0.0018360785133350772
YML074C,46495.0,YML074C_translation_Ribosome,4.491985158039595e-06,4.829845442920917e-05,3.0039169423973774e-05,1.6092781089872358e-05
YML075C,115631.8,YML075C_translation_Ribosome,0.00035440479620459846,0.0015001688931122797,0.0013060437607339578,0.0009894775303143906
YML080W,48140.0,YML080W_translation_Ribosome,0.0,0.0,0.0,0.0
YML081CA,6691.9,YML081CA_translation_Ribosome,0.00012820187511395457,0.00016321286903933055,0.00020649170366511982,0.00033905276897023954
YML086C,59491.2,YML086C_translation_Ribosome,0.0,0.0,0.0,0.0
YML092C,27158.1,YML092C_translation_Ribosome,0.00019508447974526252,0.00022371953186524544,0.0002131616489303426,0.0002054797285361707
YML093W,102977.5,YML093W_translation_Ribosome,9.948884860996286e-06,0.00010697180537657571,6.653099407156167e-05,3.5642421006179824e-05
YML094W,18359.1,YML094W_translation_Ribosome,6.930078631437257e-06,0.00010547052620098016,5.2743602166656524e-05,2.7989423854202837e-05
YML100W,123007.1,YML100W_translation_Ribosome,0.00011227111560561282,0.0,0.0,0.0
YML103C,188543.0,YML103C_translation_Ribosome,0.0,0.0,0.0,0.0
YML106W,24662.7,YML106W_translation_Ribosome,0.00011854892422676118,0.0011795616142657732,0.0008116850095782807,0.0004769379763365066
YML110C,34681.9,YML110C_translation_Ribosome,0.0,0.0,0.0,0.0
YML120C,57264.4,YML120C_translation_Ribosome,0.00015926667056728714,0.00010091533728713361,0.00019156237363623102,0.0004056111690619815
YML123C,64372.6,YML123C_translation_Ribosome,0.0,0.0,0.0,0.0
YML126C,55018.1,YML126C_translation_Ribosome,3.6658106308099355e-05,0.00015517101165884312,0.0001350915437283636,0.00010234729575950893
YMR006C,75429.1,YMR006C_translation_Ribosome,0.0,0.0,0.0,0.0
YMR008C,71639.9,YMR008C_translation_Ribosome,0.0,0.0,0.0,0.0
YMR009W,20870.5,YMR009W_translation_Ribosome,0.0,0.0,0.0,0.0
YMR011W,59847.2,YMR011W_translation_Ribosome,0.006661135000477516,0.0031242486033396044,0.0,0.0
YMR013C,58916.6,YMR013C_translation_Ribosome,0.0,0.0,0.0,0.0
YMR015C,61337.9,YMR015C_translation_Ribosome,0.0,0.0,0.0,0.0
YMR020W,57792.2,YMR020W_translation_Ribosome,0.0,0.0,0.0,0.0
YMR024W,44015.4,YMR024W_translation_Ribosome,1.2785417614281993e-05,7.619022931409656e-05,7.253856864327434e-05,8.078718673181546e-05
YMR041C,38210.7,YMR041C_translation_Ribosome,0.0,0.0,0.0,0.0
YMR047C,116252.9,YMR047C_translation_Ribosome,0.0,0.0,0.0,0.0
YMR049C,91666.3,YMR049C_translation_Ribosome,8.856084720774382e-06,9.522186500148869e-05,5.922313186727191e-05,3.1727405080515466e-05
YMR054W,101631.5,YMR054W_translation_Ribosome,0.0,0.0,0.0,0.0
YMR056C,34137.0,YMR056C_translation_Ribosome,0.0009903786234968083,0.0,0.0,0.0
YMR059W,14889.2,YMR059W_translation_Ribosome,0.0,0.0,0.0,0.0
YMR060C,37493.2,YMR060C_translation_Ribosome,0.0,0.0,0.0,0.0
YMR062C,47849.3,YMR062C_translation_Ribosome,1.0208284322339362e-05,0.00022045698118071044,0.000149583116481764,8.3271525782161e-05
YMR083W,40375.0,YMR083W_translation_Ribosome,0.0,0.0,0.0,0.0
YMR088C,62649.9,YMR088C_translation_Ribosome,0.0,0.0,0.0,0.0
YMR093W,57700.2,YMR093W_translation_Ribosome,5.5745444029662576e-06,5.993828326177556e-05,3.7278547878205644e-05,1.9971108451271173e-05
YMR101C,40216.5,YMR101C_translation_Ribosome,0.0,0.0,0.0,0.0
YMR105C,63084.0,YMR105C_translation_Ribosome,6.916821919626308e-05,0.00019069653263447645,0.00019527033040565872,0.0
YMR108W,74941.7,YMR108W_translation_Ribosome,2.805412449562836e-05,0.00022164773564002332,0.0002938707939515872,9.90973551240309e-05
YMR113W,47847.7,YMR113W_translation_Ribosome,0.0,0.0,0.0,0.0
YMR116C,34800.6,YMR116C_translation_Ribosome,0.0021205668422117577,0.004957024728701085,0.0040721408845961074,0.00319790168117236
YMR120C,65257.9,YMR120C_translation_Ribosome,0.000156613152816665,0.0015749211178442564,0.0011130537444990233,0.0006640715445195425
YMR121C,24463.9,YMR121C_translation_Ribosome,0.0,0.0,0.0,0.0
YMR128W,144939.1,YMR128W_translation_Ribosome,1.40028881819468e-05,0.00015056101766556816,9.364125564164486e-05,5.016610834849164e-05
YMR129W,151642.6,YMR129W_translation_Ribosome,0.0,0.0,0.0,0.0
YMR142C,22550.5,YMR142C_translation_Ribosome,0.0013741097157892752,0.0032121108873000414,0.0026387134997122043,0.0020722137509490437
YMR143W,15863.7,YMR143W_translation_Ribosome,0.0,0.0,0.0,0.0
YMR145C,62789.8,YMR145C_translation_Ribosome,0.0,0.0,0.0,0.0
YMR146C,38742.7,YMR146C_translation_Ribosome,0.0006546815790557206,0.0007196156297001859,0.0005069187980414425,0.0006515425466685591
YMR153W,52634.5,YMR153W_translation_Ribosome,0.0,0.0,0.0,0.0
YMR158W,17481.9,YMR158W_translation_Ribosome,5.078072497151369e-06,3.026099887416915e-05,2.8810643619389078e-05,3.208680415779306e-05
YMR165C,94989.7,YMR165C_translation_Ribosome,0.0,0.0,0.0,0.0
YMR169C,55379.7,YMR169C_translation_Ribosome,0.0,0.0,0.0,0.0
YMR170C,55181.2,YMR170C_translation_Ribosome,0.0,0.0,0.0,0.0
YMR186W,80858.0,YMR186W_translation_Ribosome,2.7700077522140534e-05,0.0004801716587234374,0.0002245459008219997,0.00012128130107447215
YMR188C,27645.3,YMR188C_translation_Ribosome,8.030296341101295e-06,4.785374542675958e-05,4.5560201468438596e-05,5.074101367605561e-05
YMR189W,114448.5,YMR189W_translation_Ribosome,0.0,0.0,0.0,0.0
YMR193W,30079.7,YMR193W_translation_Ribosome,8.737431131202215e-06,5.206766815022084e-05,4.957215845406606e-05,5.520918452943719e-05
YMR194W,11144.5,YMR194W_translation_Ribosome,0.0006790876356450446,0.0,0.0,0.0
YMR202W,24888.7,YMR202W_translation_Ribosome,0.0,0.0,0.0,0.0
YMR203W,42032.8,YMR203W_translation_Ribosome,2.9222857839449583e-05,0.00015191389089877638,0.0001408299633738001,0.00015765877424857527
YMR205C,104610.9,YMR205C_translation_Ribosome,0.0001624601477993492,0.0034069508163325594,0.0025043747554103126,0.0005941824275220856
YMR207C,241795.9,YMR207C_translation_Ribosome,0.0,0.0,0.0,0.0
YMR208W,48447.9,YMR208W_translation_Ribosome,1.0420351344801235e-05,4.4108564867578675e-05,3.840082020412787e-05,2.909301348086097e-05
YMR217W,58473.7,YMR217W_translation_Ribosome,7.32291493557703e-05,0.0007309284065240317,0.0005026562270569103,0.0002951024071941222
YMR220W,50447.3,YMR220W_translation_Ribosome,4.547589759610472e-05,0.00019249606012851868,0.00016758664937728714,0.00012696605498602445
YMR225C,11481.6,YMR225C_translation_Ribosome,3.3351293156517976e-06,1.987453793201314e-05,1.8921987071220953e-05,2.1073673377499976e-05
YMR226C,29157.7,YMR226C_translation_Ribosome,0.0,0.0,0.0,0.0
YMR229C,193111.0,YMR229C_translation_Ribosome,1.86568823713127e-05,0.00020060141592169076,0.00012476382507007206,6.683929560267428e-05
YMR230W,12741.6,YMR230W_translation_Ribosome,0.0,0.0,0.0,0.0
YMR241W,34203.1,YMR241W_translation_Ribosome,2.0827520593611626e-06,2.8350696213889502e-05,2.042250710970448e-05,1.1895201817207613e-05
YMR242C,20457.1,YMR242C_translation_Ribosome,0.001246548851106307,0.0029139253512155236,0.002393757386087339,0.0018798467406283533
YMR246W,77260.8,YMR246W_translation_Ribosome,0.0,0.0,0.0,0.0
YMR250W,65979.6,YMR250W_translation_Ribosome,0.0,0.0,0.0,0.0
YMR256C,6941.5,YMR256C_translation_Ribosome,5.323696791731343e-06,6.851674587976392e-06,8.62204278310847e-06,1.4093106708252586e-05
YMR259C,163565.5,YMR259C_translation_Ribosome,0.0,0.0,0.0,0.0
YMR260C,17423.3,YMR260C_translation_Ribosome,0.0002944222668105614,0.00032362429569842186,0.0002279706446353885,0.0002930105865974831
YMR261C,118818.2,YMR261C_translation_Ribosome,0.0,0.0,4.8793056923018665e-05,0.00014570556939891096
YMR267W,35572.9,YMR267W_translation_Ribosome,2.3191035790708283e-07,1.3490945412577463e-06,1.2777928072714795e-06,1.3979410440441495e-06
YMR271C,24813.8,YMR271C_translation_Ribosome,0.0,0.0,0.0,0.0
YMR272C,44871.7,YMR272C_translation_Ribosome,0.0,0.0,0.0,0.0
YMR276W,39334.2,YMR276W_translation_Ribosome,0.00028254892437969175,0.00032402225524959174,0.00030873083652228553,0.0002976047933466423
YMR278W,71056.6,YMR278W_translation_Ribosome,0.0,0.0,0.0,0.0
YMR281W,35451.3,YMR281W_translation_Ribosome,0.0,0.0,0.0,0.0
YMR282C,67554.4,YMR282C_translation_Ribosome,0.0,0.0,0.0,0.0
YMR283C,58883.2,YMR283C_translation_Ribosome,0.0,0.0,0.0,0.0
YMR285C,59542.3,YMR285C_translation_Ribosome,5.7525137729979776e-06,6.185183488891927e-05,3.846867916105117e-05,2.060869339687078e-05
YMR286W,9540.4,YMR286W_translation_Ribosome,2.771257291931822e-06,1.651433961177694e-05,1.5722837013506512e-05,1.7510736612554065e-05
YMR289W,42634.3,YMR289W_translation_Ribosome,0.0,0.0,0.0,0.0
YMR290C,56734.2,YMR290C_translation_Ribosome,5.481216998671898e-06,5.893481392144616e-05,3.665444125031967e-05,1.9636757950511592e-05
YMR293C,50925.1,YMR293C_translation_Ribosome,0.0,0.0,0.0,0.0
YMR296C,62198.6,YMR296C_translation_Ribosome,2.361486843955882e-05,9.995996506637452e-05,8.702492719154014e-05,6.593133601042753e-05
YMR298W,17204.8,YMR298W_translation_Ribosome,0.0,0.0,0.0,0.0
YMR300C,56713.0,YMR300C_translation_Ribosome,6.459502968764763e-05,0.0006408515205137997,0.0004412373189310024,0.00025947079252144927
YMR303C,36728.3,YMR303C_translation_Ribosome,0.0,0.0,0.0,0.0
YMR309C,93169.0,YMR309C_translation_Ribosome,0.0015743876404856257,0.001730541975740891,0.0012190455878068167,0.0015668388504302229
YMR313C,73621.3,YMR313C_translation_Ribosome,0.0,0.0,0.0,0.0
YMR314W,25604.3,YMR314W_translation_Ribosome,0.00018392308536832936,0.00021091983642954783,0.00020096600306012468,0.0001937235894027445
YMR318C,39613.9,YMR318C_translation_Ribosome,0.0,0.0,0.0,0.0
YMR319C,62778.5,YMR319C_translation_Ribosome,0.0,0.0,0.0,0.0
YNL001W,44050.1,YNL001W_translation_Ribosome,0.00017887610895618185,0.0009236109178507089,0.0006709089315001973,0.00044336462181409616
YNL002C,36570.5,YNL002C_translation_Ribosome,3.533157182967781e-06,3.798900156368198e-05,2.3627216806526145e-05,1.2657727730878097e-05
YNL003C,31040.3,YNL003C_translation_Ribosome,0.0,0.0,0.0,0.0
YNL005C,43253.3,YNL005C_translation_Ribosome,1.2564045849766746e-05,7.487104162614479e-05,7.128260724878426e-05,7.938840550959969e-05
YNL007C,37595.5,YNL007C_translation_Ribosome,2.0640819884073362e-05,0.000349063085772046,0.00018748991095838928,9.257032942207202e-05
YNL009W,47868.0,YNL009W_translation_Ribosome,0.0,0.0,0.0,0.0
YNL014W,115852.8,YNL014W_translation_Ribosome,0.0,0.012089920553120848,0.0,0.006233715433723576
YNL026W,54411.6,YNL026W_translation_Ribosome,0.0,0.0,0.0,0.0
YNL029C,61710.3,YNL029C_translation_Ribosome,0.0,0.0,0.0,0.0
YNL037C,39328.5,YNL037C_translation_Ribosome,0.0017152134738833535,0.00010414758317284655,0.0014454691555132483,0.0041850978582811385
YNL045W,77343.3,YNL045W_translation_Ribosome,0.0,0.0,0.0,0.0
YNL052W,17147.8,YNL052W_translation_Ribosome,0.0,1.692590153420753e-05,0.0,0.0
YNL061W,69780.8,YNL061W_translation_Ribosome,6.741677985076445e-06,7.248746722946036e-05,4.508349873621743e-05,2.415242797453845e-05
YNL062C,54389.9,YNL062C_translation_Ribosome,0.0,0.0,0.0,0.0
YNL064C,44666.2,YNL064C_translation_Ribosome,2.4522801641313392e-05,0.0004147124416941219,0.00022275170860474276,0.0001099803127510514
YNL067W,21667.5,YNL067W_translation_Ribosome,0.0,0.0,0.0,0.0
YNL069C,22277.6,YNL069C_translation_Ribosome,0.001357480614818614,0.003173238797495195,0.002606780508688881,0.0020471363853636244
YNL070W,6871.0,YNL070W_translation_Ribosome,4.776989784522041e-06,2.4832995764390962e-05,2.3021132980467165e-05,2.577209792975868e-05
YNL071W,51819.7,YNL071W_translation_Ribosome,4.0239033521018154e-05,4.9630386177754594e-05,6.388322449714047e-05,0.00010669121818378308
YNL073W,66141.0,YNL073W_translation_Ribosome,2.5663685315424193e-08,1.5977684075110638e-07,1.5011243223218358e-07,1.6496179473435685e-07
YNL075W,33487.6,YNL075W_translation_Ribosome,3.2353113706498912e-06,3.4786521616164855e-05,2.1635438004135157e-05,1.1590678912253135e-05
YNL081C,16106.3,YNL081C_translation_Ribosome,4.6784937026792895e-06,2.7879848653008567e-05,2.6543617646077726e-05,2.9561986615108334e-05
YNL096C,21646.6,YNL096C_translation_Ribosome,0.0013190307697746888,0.0030833586631351436,0.002532944974296366,0.0019891524436838905
YNL101W,80040.6,YNL101W_translation_Ribosome,0.0,0.0,0.0,0.0
YNL104C,68398.6,YNL104C_translation_Ribosome,2.5140176278646153e-06,2.350694539118961e-05,1.7048291789145038e-05,1.0577778939081045e-05
YNL106C,133346.6,YNL106C_translation_Ribosome,0.0,0.0,0.0,0.0
YNL110C,25455.4,YNL110C_translation_Ribosome,2.459302699042071e-06,2.6442767542258116e-05,1.6446049539843468e-05,8.810585649104997e-06
YNL112W,61007.3,YNL112W_translation_Ribosome,5.894050674955778e-06,6.337365950960518e-05,3.941517627270019e-05,2.1115757044503065e-05
YNL117W,62789.8,YNL117W_translation_Ribosome,0.0,0.0,0.0,0.0
YNL121C,70110.7,YNL121C_translation_Ribosome,4.874371964571234e-05,0.0002533923324317399,0.00023490434406252936,0.00026297479643777204
YNL122C,13269.0,YNL122C_translation_Ribosome,3.854326129579824e-06,2.296850994808061e-05,2.186767057274516e-05,2.4354321004567932e-05
YNL129W,27687.8,YNL129W_translation_Ribosome,0.0,0.0,0.0,0.0
YNL130C,44824.7,YNL130C_translation_Ribosome,0.0,3.7274011773939427e-07,1.0110197717467583e-07,0.0
YNL131W,16770.5,YNL131W_translation_Ribosome,1.165951203337606e-05,6.061152022510824e-05,5.6189187985580654e-05,6.290364842541376e-05
YNL137C,56383.7,YNL137C_translation_Ribosome,1.6378112004852653e-05,9.759963632222419e-05,9.2921861276094e-05,0.0001034883359126729
YNL141W,39618.2,YNL141W_translation_Ribosome,0.0,0.0,0.0,0.0
YNL142W,53397.1,YNL142W_translation_Ribosome,0.0,0.0,0.0,0.0
YNL153C,15169.2,YNL153C_translation_Ribosome,5.7259750628297715e-06,8.71449856500541e-05,4.357938297555142e-05,2.3126251740508727e-05
YNL162W,12239.0,YNL162W_translation_Ribosome,0.0007457807503844677,0.0017433327487046942,0.0014321285347543367,0.0011246679274457484
YNL163C,124416.7,YNL163C_translation_Ribosome,1.2020173563012468e-05,0.00012924259200306675,8.03822847719479e-05,4.3062925411857674e-05
YNL169C,56605.5,YNL169C_translation_Ribosome,1.0672939225494303e-07,0.0,4.1121712881627417e-07,3.1520404443082205e-07
YNL177C,34920.9,YNL177C_translation_Ribosome,1.0143683573626051e-05,6.0447738265576025e-05,5.7550586879476714e-05,6.409486836750442e-05
YNL178W,26510.1,YNL178W_translation_Ribosome,0.0016153870635482695,0.003776119413468119,0.003102040254039622,0.002436069876900035
YNL182C,61760.5,YNL182C_translation_Ribosome,5.966818998883845e-06,6.415607473438378e-05,3.9901798541979404e-05,2.1376453521906912e-05
YNL185C,16681.0,YNL185C_translation_Ribosome,4.845430263585879e-06,2.8874648763579224e-05,2.7490738776393247e-05,3.061680825059896e-05
YNL192W,129855.9,YNL192W_translation_Ribosome,0.0,0.0,0.0,0.0
YNL202W,31117.3,YNL202W_translation_Ribosome,0.0,0.0,0.0,0.0
YNL209W,66584.2,YNL209W_translation_Ribosome,0.0003800362166535586,0.004437626089532836,0.00291291739353312,0.0014211634764276753
YNL220W,48281.8,YNL220W_translation_Ribosome,5.16168187422912e-05,0.0005213320061454637,0.0003742088708462887,0.0002252462723891413
YNL221C,100455.3,YNL221C_translation_Ribosome,0.0,0.0,0.0,0.0
YNL224C,86927.4,YNL224C_translation_Ribosome,8.398249072523303e-06,9.029915189912114e-05,5.616145598850496e-05,3.008718397487408e-05
YNL227C,68775.5,YNL227C_translation_Ribosome,6.644553720545266e-06,7.144317351534735e-05,4.443400143496092e-05,2.3804475015518152e-05
YNL241C,57515.0,YNL241C_translation_Ribosome,2.0266925505675564e-06,1.6783868180347043e-05,1.2359001784477893e-05,7.848192421293848e-06
YNL244C,12313.3,YNL244C_translation_Ribosome,0.0002080725062369635,0.00022871000558007828,0.00016111017652160778,0.00020707485125956557
YNL247W,87526.0,YNL247W_translation_Ribosome,3.144829309194442e-06,1.3254674002274901e-05,1.0180795453927976e-05,7.112825642988448e-06
YNL252C,32218.0,YNL252C_translation_Ribosome,9.358555975793408e-06,5.576904465349772e-05,5.309613463808152e-05,5.913388455235282e-05
YNL256W,93108.8,YNL256W_translation_Ribosome,0.0,0.0,0.0,0.0
YNL267W,119912.6,YNL267W_translation_Ribosome,0.0,0.0,0.0,0.0
YNL268W,68088.1,YNL268W_translation_Ribosome,0.0,0.0,0.0,0.0
YNL270C,64015.9,YNL270C_translation_Ribosome,0.0,0.0,0.0,0.0
YNL277W,53649.0,YNL277W_translation_Ribosome,9.974482447523197e-07,8.036572792788336e-06,5.668597478729571e-06,3.3423817533953524e-06
YNL280C,50624.8,YNL280C_translation_Ribosome,1.9862017282925736e-07,8.407442788980251e-07,7.319501323277692e-07,5.545359436057227e-07
YNL282W,22624.0,YNL282W_translation_Ribosome,0.0,0.0,0.0,0.0
YNL284C,36383.1,YNL284C_translation_Ribosome,1.0568417590256661e-05,6.297879224448049e-05,5.99603319930096e-05,6.67786341503727e-05
YNL292W,45269.8,YNL292W_translation_Ribosome,0.0,0.0,0.0,0.0
YNL301C,20593.7,YNL301C_translation_Ribosome,0.0,0.002933382762235465,0.0024097414336277786,0.0018923992072423816
YNL302C,15897.3,YNL302C_translation_Ribosome,0.0,0.002264423866817806,0.001860199113943142,0.001460836950975022
